	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
TESPA1_4	mean_2_var_3	-0.019409325948358955	0.7832167832167832	0.8926225787359723	0.7495123888431632	0.8598624345123799
TEX30_1	mean_2_var_3	0.057543501307669685	0.35664335664335667	0.6412616387395706	0.4160451031685719	0.7106469710896164
TFAM_1	mean_2_var_3	0.030046327176766818	0.5454545454545454	0.7600767600767601	0.5414959263897554	0.7869642946154403
TFPI_5	mean_2_var_3	0.1949516163890152	0.04195804195804196	0.24349708868537323	0.036546393904500325	0.20035513180056108
THUMPD1_nmdSE_1	mean_2_var_3	0.1823093928527867	0.04195804195804196	0.24349708868537323	0.049793207265853213	0.23571050674996044
THUMPD3-AS1_1	mean_2_var_3	-0.00079826745123042	0.6973026973026973	0.841739635473317	0.6768556461655926	0.8272211601298605
TIMM17B_2	mean_2_var_3	0.16576594078909707	0.04695304695304695	0.2500356786071072	0.07261231366538924	0.30063665389222355
TIMM17B_3	mean_2_var_3	0.15331130995226755	0.07292707292707293	0.31219089552422885	0.09452806445755646	0.36521009861457054
TMEM11_2	mean_2_var_3	0.12735065642403323	0.11288711288711288	0.36754559993996616	0.15509530998293608	0.48085999516739086
TMEM173_3	mean_2_var_3	-0.01352107487028919	0.7632367632367633	0.8790456854972984	0.7274901186264123	0.8543850927475308
TOMM34_1	mean_2_var_3	0.11096153475747984	0.15584415584415584	0.4369801854831796	0.20430478954012016	0.5575941216894755
TRAPPC6A_6	mean_2_var_3	-0.021062231907351077	0.8031968031968032	0.9116480900441621	0.7555203291298034	0.8634533905967735
TREX2_7	mean_2_var_3	0.3588530696529526	0.000999000999000999	0.018981018981018984	0.00011792232109533775	0.00302885665480062
TRNT1_2	mean_2_var_3	0.10479359229092845	0.16283716283716285	0.44372327083525515	0.22500151023114717	0.5674256067614211
TROVE2_6	mean_2_var_3	0.054203600908675216	0.39760239760239763	0.6726283425312553	0.43108526285046855	0.7177854256585833
USP15_4	mean_2_var_3	0.18253376818633768	0.04195804195804196	0.24349708868537323	0.04952851995142245	0.23526046976925663
VPS29_3	mean_2_var_3	0.07255464130011367	0.31868131868131866	0.600558408982322	0.3502470341814555	0.6682424274031101
VPS29_7	mean_2_var_3	0.04379854606183063	0.4905094905094905	0.7418087896869181	0.47848710776984965	0.7533049017897633
VPS29_8	mean_2_var_3	0.048512928885310606	0.45754245754245754	0.7162656756336215	0.456931363970632	0.737325980644433
VTI1B_nmdSE_1	mean_2_var_3	0.057296435044285644	0.35664335664335667	0.6412616387395706	0.41715376737952703	0.7106469710896164
WDR45_7	mean_2_var_3	0.22048796629662487	0.03896103896103896	0.24349708868537323	0.018492681877679537	0.12411958619589451
WSB1_4	mean_2_var_3	0.13325469048503735	0.1028971028971029	0.3559059394470866	0.13946634560883453	0.4596450583436741
YBX3_1	mean_2_var_3	0.188805242042956	0.04195804195804196	0.24349708868537323	0.04257408653837793	0.21702262634869182
YPEL5_4	mean_2_var_3	-0.014532785782608826	0.7632367632367633	0.8790456854972984	0.7313412816949685	0.8564333653700588
YPEL5_5	mean_2_var_3	0.24032809492885307	0.022977022977022976	0.19314624769170224	0.010331330772900542	0.08684579261826092
YPEL5_7	mean_2_var_3	-0.022127870770110258	0.8101898101898102	0.9151133188501183	0.759352134163501	0.8649605681278295
ZBTB8OS_4	mean_2_var_3	0.02870891445634605	0.5454545454545454	0.7600767600767601	0.5475935456728726	0.7874587765129761
