	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Tpra1_nmdSE_1_random1	mean_1_var_1	-0.004855971717600444	0.23876123876123875	0.5394526043663266	0.24249009965530338	
Txnrd1_2_random1	mean_1_var_1	-0.030136938357660393	0.8491508491508492	0.9666913268900572	0.8384671196464526	
Zfp266_1_random1	mean_1_var_1	-0.002153461518272854	0.17582417582417584	0.4470942128155445	0.1898092602367734	
Emc8_3_random1	mean_1_var_1	-0.021036809277961675	0.6763236763236763	0.88219386559045	0.6484384862805855	
Ext2_3_random1	mean_1_var_1	-0.026593133165861357	0.7862137862137862	0.939077119554343	0.7739053968873623	
Fam168b_1_random1	mean_1_var_1	-0.02634183360098347	0.7812187812187812	0.9370763016247966	0.768832114465259	
Rab34_4_random1	mean_1_var_1	-0.002762085464430756	0.1918081918081918	0.4695031970996362	0.20101588030711315	
Rnf126_2_random1	mean_1_var_1	-0.025968078621055258	0.7772227772227772	0.9367783006006267	0.7611705442216125	
Shtn1_3_random1	mean_1_var_1	-0.054564282562152344	0.991008991008991	1.0	0.9955740914606871	
Atp5h_4_random1	mean_1_var_1	-0.0066413363424583345	0.2787212787212787	0.5838425160416019	0.28122258908145165	
Esd_4_random1	mean_1_var_1	-0.010915085854443379	0.3776223776223776	0.6757065060752696	0.3843362650579589	
Ablim3_5_random1	mean_1_var_1	-3.666789832424873e-05	0.14785214785214784	0.4047900324037065	0.15390913921852212	
Adcyap1r1_7_random1	mean_1_var_1	-0.020240336217726255	0.6513486513486514	0.8694134344619782	0.6285348766838819	
Adora1_1_random1	mean_1_var_1	-0.0168401730333609	0.5734265734265734	0.8312542857839025	0.5402845627161704	
Adora1_2_random1	mean_1_var_1	-0.023474690197711014	0.7422577422577422	0.922676931266443	0.7066894787132514	
Ankrd54_2_random1	mean_1_var_1	-0.012456641531072458	0.4195804195804196	0.7164394289213167	0.4241552307583005	
Apmap_2_random1	mean_1_var_1	-0.008010631203527118	0.3086913086913087	0.621830184467547	0.31282174099763416	
Arrdc3_1_random1	mean_1_var_1	-0.0033357960643112116	0.1978021978021978	0.479479967578704	0.21193481107127204	
Atg13_1_random1	mean_1_var_1	-0.003424097279877894	0.1998001998001998	0.4821977320514477	0.2136456506592398	
Atg5_3_random1	mean_1_var_1	-0.015317738854578425	0.5244755244755245	0.8001476976879233	0.49983607915292644	
Azin1_3_random1	mean_1_var_1	-0.023568873086232973	0.7432567432567433	0.9232128773482157	0.708847860496804	
BC004004_5_random1	mean_1_var_1	-0.017268433248304724	0.5814185814185814	0.8330472016319606	0.5516059696477378	
Bpnt1_4_random1	mean_1_var_1	-0.002566201160771518	0.1838161838161838	0.4596240376779934	0.19736646956757598	
Brd3_3_random1	mean_1_var_1	-0.030833334380933337	0.8571428571428571	0.9693681695326882	0.84958006160214	
Camk2d_1_random1	mean_1_var_1	-0.03088197399971374	0.8601398601398601	0.9702302346907844	0.8503367417655057	
Ccdc91_nmdSE_1_random1	mean_1_var_1	-0.021318029163127986	0.6903096903096904	0.8929535260098221	0.6553732327502977	
Celf2_8_random1	mean_1_var_1	-0.010426575753024539	0.3646353646353646	0.6664917178987642	0.37194731691821503	
Chn1_11_random1	mean_1_var_1	-0.01705449730729229	0.5764235764235764	0.8312542857839025	0.5459550663207846	
Chpf_1_random1	mean_1_var_1	-0.055623345054793	0.991008991008991	1.0	0.9964099621182856	
Clk3_1_random1	mean_1_var_1	-0.008226487477760551	0.3196803196803197	0.6315056750250695	0.3179396496425486	
Cox18_2_random1	mean_1_var_1	-0.02122287626148522	0.6853146853146853	0.8902615494741479	0.6530325070867661	
